Date,ProductID,Price_USD,UnitsSold,PromotionFlag
19/02/2024,Prod_19,14.21,130,0
20/02/2024,Prod_19,5.89,121,0
21/02/2024,Prod_19,43.39,187,0
22/02/2024,Prod_19,15.52,388,1
23/02/2024,Prod_19,35.03,227,1
24/02/2024,Prod_19,41.19,162,0
25/02/2024,Prod_19,45.17,451,1
26/02/2024,Prod_19,6.21,112,1
27/02/2024,Prod_19,44.76,468,1
28/02/2024,Prod_19,10.67,457,1
29/02/2024,Prod_19,37.11,134,0
01/03/2024,Prod_19,36.71,186,0
02/03/2024,Prod_19,1.42,175,0
03/03/2024,Prod_19,11.81,261,0
04/03/2024,Prod_19,25.1,317,0
05/03/2024,Prod_19,21.58,489,0
06/03/2024,Prod_19,46.01,312,0
07/03/2024,Prod_19,18.63,358,0
08/03/2024,Prod_19,46.91,419,0
09/03/2024,Prod_19,23.51,375,0
10/03/2024,Prod_19,48.25,479,0
11/03/2024,Prod_19,37.13,269,0
12/03/2024,Prod_19,41.64,282,0
13/03/2024,Prod_19,6.14,470,1
14/03/2024,Prod_19,29.72,224,0
15/03/2024,Prod_19,7.99,252,0
16/03/2024,Prod_19,15.58,64,0
17/03/2024,Prod_19,31.55,463,0
18/03/2024,Prod_19,36.59,395,0
19/03/2024,Prod_19,2.92,318,0
20/03/2024,Prod_19,27.02,464,1
21/03/2024,Prod_19,28.7,431,1
22/03/2024,Prod_19,4.86,124,0
23/03/2024,Prod_19,25.53,70,0
24/03/2024,Prod_19,35.98,238,0
25/03/2024,Prod_19,3.61,75,0
26/03/2024,Prod_19,38.25,442,1
27/03/2024,Prod_19,29.24,10,0
28/03/2024,Prod_19,41.83,400,0
29/03/2024,Prod_19,11.69,268,0
30/03/2024,Prod_19,41.83,455,0
31/03/2024,Prod_19,5.63,487,1
01/04/2024,Prod_19,20.79,475,0
02/04/2024,Prod_19,10.77,88,0
03/04/2024,Prod_19,43.93,50,0
04/04/2024,Prod_19,35.54,143,0
05/04/2024,Prod_19,2.24,59,0
06/04/2024,Prod_19,1.47,454,0
07/04/2024,Prod_19,15.27,318,0
08/04/2024,Prod_19,8.02,211,0
09/04/2024,Prod_19,31.88,72,0
10/04/2024,Prod_19,33.53,244,0
11/04/2024,Prod_19,47.16,239,0
12/04/2024,Prod_19,47.65,190,0
13/04/2024,Prod_19,33.29,484,1
14/04/2024,Prod_19,1.28,50,0
15/04/2024,Prod_19,18.59,205,0
16/04/2024,Prod_19,26.14,54,1
17/04/2024,Prod_19,25.46,310,0
18/04/2024,Prod_19,30.56,481,1
19/04/2024,Prod_19,48.07,224,1
20/04/2024,Prod_19,44.37,156,0
21/04/2024,Prod_19,6.34,360,1
22/04/2024,Prod_19,14.03,51,0
23/04/2024,Prod_19,41.82,241,0
24/04/2024,Prod_19,41.39,330,1
25/04/2024,Prod_19,14.49,161,0
26/04/2024,Prod_19,36.8,129,0
27/04/2024,Prod_19,33.93,85,1
28/04/2024,Prod_19,24.2,69,1
29/04/2024,Prod_19,10.87,385,0
30/04/2024,Prod_19,44.54,373,1
01/05/2024,Prod_19,34.21,55,0
02/05/2024,Prod_19,9.28,85,0
03/05/2024,Prod_19,35.54,345,0
04/05/2024,Prod_19,37.33,468,0
05/05/2024,Prod_19,44.46,429,0
06/05/2024,Prod_19,11.92,329,0
07/05/2024,Prod_19,49.45,80,0
08/05/2024,Prod_19,8.52,220,0
09/05/2024,Prod_19,30.43,424,1
10/05/2024,Prod_19,33.2,110,0
11/05/2024,Prod_19,21.53,253,0
12/05/2024,Prod_19,24.28,497,1
13/05/2024,Prod_19,44.65,317,0
14/05/2024,Prod_19,32.62,164,1
15/05/2024,Prod_19,25.35,103,0
16/05/2024,Prod_19,7.29,113,0
17/05/2024,Prod_19,1.36,252,0
18/05/2024,Prod_19,7.12,152,0
19/05/2024,Prod_19,47.85,336,0
20/05/2024,Prod_19,38.44,398,0
21/05/2024,Prod_19,48.39,368,1
22/05/2024,Prod_19,2.75,251,0
23/05/2024,Prod_19,34.33,354,0
24/05/2024,Prod_19,3.17,88,1
25/05/2024,Prod_19,39.32,495,0
26/05/2024,Prod_19,19.67,459,1
27/05/2024,Prod_19,5.69,493,0
28/05/2024,Prod_19,28.83,100,0
29/05/2024,Prod_19,14.73,120,0
30/05/2024,Prod_19,33.32,385,0
31/05/2024,Prod_19,33.25,303,0
01/06/2024,Prod_19,35.55,204,1
02/06/2024,Prod_19,49.63,149,0
03/06/2024,Prod_19,19.95,201,0
04/06/2024,Prod_19,23.8,295,0
05/06/2024,Prod_19,40.43,3,0
06/06/2024,Prod_19,29.34,400,0
07/06/2024,Prod_19,2.83,68,0
08/06/2024,Prod_19,42.31,154,0
09/06/2024,Prod_19,3.52,494,0
10/06/2024,Prod_19,9.37,182,1
11/06/2024,Prod_19,6,13,0
12/06/2024,Prod_19,4.82,189,0
13/06/2024,Prod_19,2.26,20,1
14/06/2024,Prod_19,3.7,339,1
15/06/2024,Prod_19,22.68,283,0
16/06/2024,Prod_19,13.39,386,1
17/06/2024,Prod_19,7.2,10,0
18/06/2024,Prod_19,33.28,188,0
19/06/2024,Prod_19,12.08,345,1
20/06/2024,Prod_19,1.93,19,1
21/06/2024,Prod_19,21.5,143,0
22/06/2024,Prod_19,16.21,103,0
23/06/2024,Prod_19,16.61,303,0
24/06/2024,Prod_19,22.82,241,0
25/06/2024,Prod_19,33.78,152,1
26/06/2024,Prod_19,31.21,272,0
27/06/2024,Prod_19,46.93,337,0
28/06/2024,Prod_19,26.37,188,0
29/06/2024,Prod_19,24.16,464,1
30/06/2024,Prod_19,11.46,210,0
01/01/2024,Prod_20,38.01,177,0
02/01/2024,Prod_20,7.9,388,1
03/01/2024,Prod_20,25.07,194,0
04/01/2024,Prod_20,21.64,177,1
05/01/2024,Prod_20,33.26,369,0
06/01/2024,Prod_20,45.96,415,0
07/01/2024,Prod_20,47.38,66,0
08/01/2024,Prod_20,9.22,310,0
09/01/2024,Prod_20,13.83,2,0
10/01/2024,Prod_20,40.77,317,0
11/01/2024,Prod_20,26.4,271,0
12/01/2024,Prod_20,23.2,60,0
13/01/2024,Prod_20,35.82,368,0
14/01/2024,Prod_20,30.49,43,0
15/01/2024,Prod_20,48.56,93,0
16/01/2024,Prod_20,29.61,226,0
17/01/2024,Prod_20,23.83,424,0
18/01/2024,Prod_20,27.6,480,0
19/01/2024,Prod_20,40.62,469,0
20/01/2024,Prod_20,31.02,286,0
21/01/2024,Prod_20,32.71,63,0
22/01/2024,Prod_20,48.6,280,0
23/01/2024,Prod_20,31.3,428,1
24/01/2024,Prod_20,19.63,14,0
25/01/2024,Prod_20,34.87,28,0
26/01/2024,Prod_20,33.31,142,0
27/01/2024,Prod_20,1.68,440,1
28/01/2024,Prod_20,23.9,108,0
29/01/2024,Prod_20,37.4,290,0
30/01/2024,Prod_20,25.45,78,1
31/01/2024,Prod_20,39.2,247,0
01/02/2024,Prod_20,23.09,473,0
02/02/2024,Prod_20,49.18,12,0
03/02/2024,Prod_20,15.35,184,0
04/02/2024,Prod_20,5.51,317,0
05/02/2024,Prod_20,22.07,361,0
06/02/2024,Prod_20,27.54,445,1
07/02/2024,Prod_20,18.11,296,0
08/02/2024,Prod_20,12.87,404,1
09/02/2024,Prod_20,33.93,240,1
10/02/2024,Prod_20,19.48,426,0
11/02/2024,Prod_20,31.94,263,0
12/02/2024,Prod_20,39.17,335,0
13/02/2024,Prod_20,38.29,377,0
14/02/2024,Prod_20,19.39,73,0
15/02/2024,Prod_20,28.83,68,0
16/02/2024,Prod_20,23.03,287,1
17/02/2024,Prod_20,43.67,471,0
18/02/2024,Prod_20,44.06,326,0
19/02/2024,Prod_20,17.84,220,1
20/02/2024,Prod_20,5.5,460,0
21/02/2024,Prod_20,9.21,47,0
22/02/2024,Prod_20,18.98,435,0
23/02/2024,Prod_20,28.65,58,0
24/02/2024,Prod_20,33.18,406,0
25/02/2024,Prod_20,17.24,24,1
26/02/2024,Prod_20,33.71,290,0
27/02/2024,Prod_20,46.95,319,0
28/02/2024,Prod_20,32.95,444,0
29/02/2024,Prod_20,8.77,403,0
01/03/2024,Prod_20,29.4,24,0
02/03/2024,Prod_20,27.55,64,0
03/03/2024,Prod_20,43.66,255,0
04/03/2024,Prod_20,18.16,148,0
05/03/2024,Prod_20,21.72,116,0
06/03/2024,Prod_20,30.33,98,1
07/03/2024,Prod_20,26.7,239,0
08/03/2024,Prod_20,36.23,283,0
09/03/2024,Prod_20,2.98,442,0
10/03/2024,Prod_20,28.61,300,0
11/03/2024,Prod_20,6.96,93,1
12/03/2024,Prod_20,16.45,65,0
13/03/2024,Prod_20,33.42,375,1
14/03/2024,Prod_20,8.71,174,1
15/03/2024,Prod_20,16.13,484,0
16/03/2024,Prod_20,35.45,310,1
17/03/2024,Prod_20,32.89,376,1
18/03/2024,Prod_20,5.46,235,0
19/03/2024,Prod_20,29.29,167,0
20/03/2024,Prod_20,8.22,237,0
21/03/2024,Prod_20,13.36,494,0
22/03/2024,Prod_20,23.5,7,0
23/03/2024,Prod_20,6.36,310,0
24/03/2024,Prod_20,49.69,43,0
25/03/2024,Prod_20,9.1,276,0
26/03/2024,Prod_20,39.28,340,1
27/03/2024,Prod_20,41.66,153,0
28/03/2024,Prod_20,49.73,43,0
29/03/2024,Prod_20,22,213,0
30/03/2024,Prod_20,43.83,201,0
31/03/2024,Prod_20,47.92,383,1
01/04/2024,Prod_20,9.47,155,0
02/04/2024,Prod_20,24.49,220,1
03/04/2024,Prod_20,3.94,153,0
04/04/2024,Prod_20,31.42,36,1
05/04/2024,Prod_20,29.49,226,1
06/04/2024,Prod_20,11,322,1
07/04/2024,Prod_20,40.1,121,0
08/04/2024,Prod_20,2.83,9,0
09/04/2024,Prod_20,40.51,339,0
10/04/2024,Prod_20,2.31,335,0
11/04/2024,Prod_20,33.18,181,0
12/04/2024,Prod_20,4.86,21,0
13/04/2024,Prod_20,13.31,434,1
14/04/2024,Prod_20,36.37,272,0
15/04/2024,Prod_20,14.74,194,1
16/04/2024,Prod_20,26.05,26,0
17/04/2024,Prod_20,45.85,428,0
18/04/2024,Prod_20,3.43,285,0
19/04/2024,Prod_20,40.74,481,0
20/04/2024,Prod_20,4.2,98,0
21/04/2024,Prod_20,7.21,430,1
22/04/2024,Prod_20,6.85,219,0
23/04/2024,Prod_20,49.71,327,1
24/04/2024,Prod_20,9.83,433,1
25/04/2024,Prod_20,44.94,399,0
26/04/2024,Prod_20,49.56,273,1
27/04/2024,Prod_20,19.81,393,1
28/04/2024,Prod_20,31.92,461,1
29/04/2024,Prod_20,39.18,288,1
30/04/2024,Prod_20,20.24,66,1
01/05/2024,Prod_20,8.93,315,0
02/05/2024,Prod_20,22.25,416,0
03/05/2024,Prod_20,38.82,111,1
04/05/2024,Prod_20,39.26,212,1
05/05/2024,Prod_20,12.3,171,0
06/05/2024,Prod_20,9.57,339,0
07/05/2024,Prod_20,46.11,366,0
08/05/2024,Prod_20,3.16,475,0
09/05/2024,Prod_20,37,484,0
10/05/2024,Prod_20,3.27,59,0
11/05/2024,Prod_20,42.06,30,1
12/05/2024,Prod_20,45.37,267,0
13/05/2024,Prod_20,15.57,464,0
14/05/2024,Prod_20,4.62,375,1
15/05/2024,Prod_20,24.55,154,1
16/05/2024,Prod_20,15.62,350,0
17/05/2024,Prod_20,21.44,2,0
18/05/2024,Prod_20,33.58,418,0
19/05/2024,Prod_20,11.28,169,1
20/05/2024,Prod_20,18.49,214,0
21/05/2024,Prod_20,39.35,251,0
22/05/2024,Prod_20,32.54,31,1
23/05/2024,Prod_20,16.99,319,1
24/05/2024,Prod_20,33.55,183,0
25/05/2024,Prod_20,38.5,373,0
26/05/2024,Prod_20,30.03,189,0
27/05/2024,Prod_20,12.74,213,0
28/05/2024,Prod_20,1.01,127,0
29/05/2024,Prod_20,40.34,292,0
30/05/2024,Prod_20,41.31,296,0
31/05/2024,Prod_20,35.18,23,0
01/06/2024,Prod_20,4.75,410,1
02/06/2024,Prod_20,29.68,18,0
03/06/2024,Prod_20,41.23,79,0
04/06/2024,Prod_20,20.09,34,1
05/06/2024,Prod_20,10.7,470,0
06/06/2024,Prod_20,29.79,412,1
07/06/2024,Prod_20,41.49,107,0
08/06/2024,Prod_20,3.39,305,0
09/06/2024,Prod_20,30.25,448,0
10/06/2024,Prod_20,32.52,199,0
11/06/2024,Prod_20,30.52,191,0
12/06/2024,Prod_20,32.85,232,0
13/06/2024,Prod_20,31.94,62,0
14/06/2024,Prod_20,7.39,42,0
15/06/2024,Prod_20,12.51,24,0
16/06/2024,Prod_20,31.33,163,0
17/06/2024,Prod_20,1.87,461,0
18/06/2024,Prod_20,32.1,183,1
19/06/2024,Prod_20,33.6,433,0
20/06/2024,Prod_20,12.72,333,1
21/06/2024,Prod_20,30.31,95,0
22/06/2024,Prod_20,27.17,443,0
23/06/2024,Prod_20,13.77,83,0
24/06/2024,Prod_20,23.69,93,1
25/06/2024,Prod_20,45.57,278,1
26/06/2024,Prod_20,21.9,105,1
27/06/2024,Prod_20,31.86,85,0
28/06/2024,Prod_20,2.73,61,1
29/06/2024,Prod_20,4.81,208,0
30/06/2024,Prod_20,4.98,158,0
