Date,StoreID,ProductCategory,UnitsSold,SalesValue,Region
17/01/2024,Store_19,Bakery,84,41.25,South
18/01/2024,Store_19,Beverages,180,86.72,North
19/01/2024,Store_19,Bakery,18,93.95,West
20/01/2024,Store_19,Bakery,181,99.28,South
21/01/2024,Store_19,Produce,191,95.96,West
22/01/2024,Store_19,Bakery,181,1.59,West
23/01/2024,Store_19,Frozen,27,5.72,East
24/01/2024,Store_19,Produce,31,15.61,North
25/01/2024,Store_19,Dairy,106,35.54,West
26/01/2024,Store_19,Produce,129,83.16,East
27/01/2024,Store_19,Bakery,6,89.37,West
28/01/2024,Store_19,Frozen,11,19.5,East
29/01/2024,Store_19,Produce,162,62.35,South
30/01/2024,Store_19,Frozen,191,91.82,South
31/01/2024,Store_19,Dairy,181,46.91,East
01/02/2024,Store_19,Dairy,18,11.25,South
02/02/2024,Store_19,Beverages,21,46.32,South
03/02/2024,Store_19,Beverages,19,38.2,South
04/02/2024,Store_19,Produce,4,58.19,West
05/02/2024,Store_19,Beverages,77,44.43,East
06/02/2024,Store_19,Frozen,116,2.72,North
07/02/2024,Store_19,Beverages,157,99.41,North
08/02/2024,Store_19,Frozen,25,54.81,East
09/02/2024,Store_19,Beverages,184,47.89,West
10/02/2024,Store_19,Beverages,77,95.51,South
11/02/2024,Store_19,Beverages,191,16.43,South
12/02/2024,Store_19,Bakery,155,19.73,West
13/02/2024,Store_19,Bakery,188,80.99,North
14/02/2024,Store_19,Beverages,49,26.82,East
15/02/2024,Store_19,Frozen,65,80.12,East
16/02/2024,Store_19,Produce,166,27.88,West
17/02/2024,Store_19,Dairy,83,4.29,South
18/02/2024,Store_19,Bakery,180,52.18,South
19/02/2024,Store_19,Beverages,1,20.47,South
20/02/2024,Store_19,Dairy,168,76.03,East
21/02/2024,Store_19,Bakery,81,64.48,North
22/02/2024,Store_19,Produce,21,92.44,East
23/02/2024,Store_19,Frozen,86,78.52,West
24/02/2024,Store_19,Beverages,15,18.9,East
25/02/2024,Store_19,Produce,50,80.22,West
26/02/2024,Store_19,Bakery,48,64.53,East
27/02/2024,Store_19,Beverages,160,67.23,North
28/02/2024,Store_19,Dairy,49,83.39,West
29/02/2024,Store_19,Frozen,196,57.81,South
01/03/2024,Store_19,Bakery,108,47.13,South
02/03/2024,Store_19,Frozen,45,64.03,East
03/03/2024,Store_19,Beverages,32,30.5,East
04/03/2024,Store_19,Produce,132,19.08,North
05/03/2024,Store_19,Frozen,193,62.04,North
06/03/2024,Store_19,Dairy,97,24.15,South
07/03/2024,Store_19,Bakery,199,8.91,East
08/03/2024,Store_19,Dairy,193,1.05,West
09/03/2024,Store_19,Frozen,80,61.22,North
10/03/2024,Store_19,Produce,146,36.85,West
11/03/2024,Store_19,Produce,54,75.48,West
12/03/2024,Store_19,Dairy,127,38.14,North
13/03/2024,Store_19,Beverages,175,49.11,East
14/03/2024,Store_19,Beverages,134,41.3,West
15/03/2024,Store_19,Produce,66,65.41,East
16/03/2024,Store_19,Dairy,137,36.26,West
17/03/2024,Store_19,Dairy,196,96.41,East
18/03/2024,Store_19,Dairy,109,93.68,East
19/03/2024,Store_19,Frozen,23,84.95,East
20/03/2024,Store_19,Beverages,107,92.11,East
21/03/2024,Store_19,Beverages,171,45.46,North
22/03/2024,Store_19,Frozen,51,54.11,West
23/03/2024,Store_19,Bakery,72,74.47,East
24/03/2024,Store_19,Frozen,103,69.92,South
25/03/2024,Store_19,Dairy,153,89.18,West
26/03/2024,Store_19,Frozen,80,71.92,West
27/03/2024,Store_19,Dairy,163,99.79,East
28/03/2024,Store_19,Produce,145,35.5,West
29/03/2024,Store_19,Dairy,18,83.47,South
30/03/2024,Store_19,Beverages,155,70.07,South
31/03/2024,Store_19,Frozen,143,69.45,South
01/01/2024,Store_20,Dairy,81,33.26,West
02/01/2024,Store_20,Bakery,107,78.77,West
03/01/2024,Store_20,Produce,69,90.14,East
04/01/2024,Store_20,Bakery,80,22.64,West
05/01/2024,Store_20,Bakery,143,62.92,West
06/01/2024,Store_20,Bakery,42,39.82,East
07/01/2024,Store_20,Produce,34,98.97,South
08/01/2024,Store_20,Produce,48,48.4,East
09/01/2024,Store_20,Produce,136,23.6,North
10/01/2024,Store_20,Produce,138,38.8,West
11/01/2024,Store_20,Bakery,5,65.73,West
12/01/2024,Store_20,Beverages,116,8.53,North
13/01/2024,Store_20,Beverages,176,60.76,North
14/01/2024,Store_20,Produce,117,93.19,North
15/01/2024,Store_20,Frozen,154,85.19,East
16/01/2024,Store_20,Dairy,108,7.7,South
17/01/2024,Store_20,Frozen,23,99.35,East
18/01/2024,Store_20,Frozen,62,70.17,North
19/01/2024,Store_20,Frozen,13,17.07,East
20/01/2024,Store_20,Beverages,137,2.23,West
21/01/2024,Store_20,Dairy,20,17.96,East
22/01/2024,Store_20,Frozen,92,83.98,North
23/01/2024,Store_20,Produce,108,3.14,West
24/01/2024,Store_20,Beverages,185,24.08,South
25/01/2024,Store_20,Produce,152,75.97,East
26/01/2024,Store_20,Produce,108,59.02,East
27/01/2024,Store_20,Frozen,33,78.49,North
28/01/2024,Store_20,Produce,148,74.87,South
29/01/2024,Store_20,Dairy,188,6.01,West
30/01/2024,Store_20,Produce,176,89.36,North
31/01/2024,Store_20,Frozen,64,23.48,North
01/02/2024,Store_20,Produce,30,55.79,East
02/02/2024,Store_20,Beverages,108,64.78,South
03/02/2024,Store_20,Beverages,73,17.69,North
04/02/2024,Store_20,Beverages,109,97.65,East
05/02/2024,Store_20,Bakery,145,49.33,West
06/02/2024,Store_20,Beverages,100,6.71,North
07/02/2024,Store_20,Beverages,14,93.79,West
08/02/2024,Store_20,Bakery,19,59.04,West
09/02/2024,Store_20,Beverages,71,70.22,East
10/02/2024,Store_20,Frozen,59,52.99,South
11/02/2024,Store_20,Beverages,195,83.64,West
12/02/2024,Store_20,Beverages,97,4.28,North
13/02/2024,Store_20,Bakery,44,27.57,South
14/02/2024,Store_20,Frozen,160,47.5,South
15/02/2024,Store_20,Produce,111,8.58,East
16/02/2024,Store_20,Dairy,11,70.88,North
17/02/2024,Store_20,Frozen,106,39.97,North
18/02/2024,Store_20,Produce,2,27.99,East
19/02/2024,Store_20,Frozen,125,1.33,East
20/02/2024,Store_20,Produce,196,72.26,South
21/02/2024,Store_20,Produce,145,83.55,West
22/02/2024,Store_20,Frozen,94,40.11,West
23/02/2024,Store_20,Bakery,168,56.86,West
24/02/2024,Store_20,Frozen,174,23.54,West
25/02/2024,Store_20,Frozen,93,62.6,North
26/02/2024,Store_20,Produce,4,2.2,North
27/02/2024,Store_20,Dairy,166,49.38,East
28/02/2024,Store_20,Produce,63,64.78,East
29/02/2024,Store_20,Beverages,29,91.9,West
01/03/2024,Store_20,Frozen,19,38.75,East
02/03/2024,Store_20,Frozen,91,76.75,North
03/03/2024,Store_20,Bakery,29,60.17,West
04/03/2024,Store_20,Produce,163,92.77,West
05/03/2024,Store_20,Bakery,116,40.44,North
06/03/2024,Store_20,Frozen,70,32.59,South
07/03/2024,Store_20,Produce,123,88.83,West
08/03/2024,Store_20,Produce,23,5.88,East
09/03/2024,Store_20,Beverages,46,14.5,South
10/03/2024,Store_20,Beverages,172,9.16,North
11/03/2024,Store_20,Dairy,176,84.47,South
12/03/2024,Store_20,Beverages,180,2.05,South
13/03/2024,Store_20,Produce,8,86.3,West
14/03/2024,Store_20,Beverages,183,45.68,South
15/03/2024,Store_20,Dairy,66,1.4,East
16/03/2024,Store_20,Frozen,168,40.76,West
17/03/2024,Store_20,Beverages,159,19.49,North
18/03/2024,Store_20,Produce,176,62.82,East
19/03/2024,Store_20,Frozen,100,68.26,West
20/03/2024,Store_20,Produce,61,49.27,South
21/03/2024,Store_20,Frozen,112,5.01,East
22/03/2024,Store_20,Produce,52,65.96,West
23/03/2024,Store_20,Beverages,166,84.36,West
24/03/2024,Store_20,Beverages,36,72.31,North
25/03/2024,Store_20,Dairy,112,83.17,West
26/03/2024,Store_20,Frozen,87,20.85,North
27/03/2024,Store_20,Dairy,183,89,South
28/03/2024,Store_20,Bakery,85,32.9,West
29/03/2024,Store_20,Beverages,13,2.33,West
30/03/2024,Store_20,Frozen,165,84.5,South
31/03/2024,Store_20,Dairy,47,94.24,West
01/01/2024,Store_21,Dairy,90,65.9,West
02/01/2024,Store_21,Bakery,199,23.91,East
03/01/2024,Store_21,Dairy,22,25.92,North
04/01/2024,Store_21,Produce,167,47.19,West
05/01/2024,Store_21,Beverages,58,89.89,West
06/01/2024,Store_21,Dairy,30,15.81,North
07/01/2024,Store_21,Dairy,146,82.77,East
08/01/2024,Store_21,Bakery,106,29.84,North
09/01/2024,Store_21,Produce,146,81.05,West
10/01/2024,Store_21,Dairy,74,92.11,South
11/01/2024,Store_21,Beverages,167,43.32,South
12/01/2024,Store_21,Beverages,94,37.14,East
13/01/2024,Store_21,Dairy,154,80.42,East
14/01/2024,Store_21,Produce,71,53.42,West
15/01/2024,Store_21,Beverages,7,68.76,East
16/01/2024,Store_21,Beverages,197,62.66,West
17/01/2024,Store_21,Produce,65,16.14,South
18/01/2024,Store_21,Produce,46,84.63,East
19/01/2024,Store_21,Dairy,18,20.38,West
20/01/2024,Store_21,Frozen,141,93.3,North
21/01/2024,Store_21,Bakery,153,25.81,East
22/01/2024,Store_21,Frozen,8,73.65,West
23/01/2024,Store_21,Frozen,74,29.18,West
24/01/2024,Store_21,Beverages,160,32.46,North
25/01/2024,Store_21,Produce,145,31.69,South
26/01/2024,Store_21,Beverages,102,75.04,North
27/01/2024,Store_21,Bakery,79,56.12,West
28/01/2024,Store_21,Dairy,79,88.41,North
29/01/2024,Store_21,Bakery,121,31.43,North
30/01/2024,Store_21,Beverages,176,69.51,West
31/01/2024,Store_21,Beverages,63,75.54,South
01/02/2024,Store_21,Beverages,40,16,North
02/02/2024,Store_21,Beverages,84,40.66,North
03/02/2024,Store_21,Frozen,15,48.8,East
04/02/2024,Store_21,Dairy,99,36.21,East
05/02/2024,Store_21,Frozen,134,32.89,West
06/02/2024,Store_21,Beverages,121,68.96,West
07/02/2024,Store_21,Produce,63,22.37,West
08/02/2024,Store_21,Frozen,136,71.23,East
09/02/2024,Store_21,Beverages,128,93.57,West
10/02/2024,Store_21,Beverages,112,56.95,North
11/02/2024,Store_21,Dairy,111,61.53,North
12/02/2024,Store_21,Bakery,32,7.82,South
13/02/2024,Store_21,Frozen,45,86.58,West
14/02/2024,Store_21,Frozen,122,29.26,North
15/02/2024,Store_21,Frozen,180,61.89,North
16/02/2024,Store_21,Beverages,82,97.93,South
17/02/2024,Store_21,Dairy,13,59.95,North
18/02/2024,Store_21,Beverages,24,72.75,South
19/02/2024,Store_21,Beverages,168,45.09,South
20/02/2024,Store_21,Produce,14,6.98,East
21/02/2024,Store_21,Dairy,70,79.96,North
22/02/2024,Store_21,Frozen,62,4.46,East
23/02/2024,Store_21,Bakery,120,70.37,North
24/02/2024,Store_21,Frozen,89,3.27,East
25/02/2024,Store_21,Beverages,189,86.37,South
26/02/2024,Store_21,Dairy,1,16.61,South
27/02/2024,Store_21,Dairy,194,51.91,South
28/02/2024,Store_21,Dairy,126,60.12,South
29/02/2024,Store_21,Produce,32,46.3,North
01/03/2024,Store_21,Frozen,141,34.74,West
02/03/2024,Store_21,Produce,161,47.31,North
03/03/2024,Store_21,Bakery,32,31.83,East
04/03/2024,Store_21,Beverages,56,44.37,North
05/03/2024,Store_21,Produce,152,36.53,North
06/03/2024,Store_21,Produce,91,57.05,East
07/03/2024,Store_21,Beverages,4,24.55,South
08/03/2024,Store_21,Dairy,23,98.88,East
09/03/2024,Store_21,Beverages,29,50.59,East
10/03/2024,Store_21,Frozen,98,20.22,West
11/03/2024,Store_21,Beverages,149,48.23,West
12/03/2024,Store_21,Dairy,30,86.78,South
13/03/2024,Store_21,Beverages,90,3.16,East
14/03/2024,Store_21,Produce,148,68.28,East
15/03/2024,Store_21,Bakery,144,55.25,East
16/03/2024,Store_21,Produce,67,17.79,North
17/03/2024,Store_21,Bakery,177,81.93,West
18/03/2024,Store_21,Beverages,101,37.52,West
19/03/2024,Store_21,Frozen,58,30.09,South
20/03/2024,Store_21,Beverages,172,82.98,West
21/03/2024,Store_21,Dairy,25,64.21,West
22/03/2024,Store_21,Beverages,23,89.93,South
23/03/2024,Store_21,Bakery,187,63.36,East
24/03/2024,Store_21,Produce,129,74.34,North
25/03/2024,Store_21,Frozen,97,83.81,South
26/03/2024,Store_21,Beverages,143,6.42,West
27/03/2024,Store_21,Beverages,128,77.83,South
28/03/2024,Store_21,Produce,81,61.76,West
29/03/2024,Store_21,Frozen,180,7.88,East
30/03/2024,Store_21,Beverages,186,51.35,East
31/03/2024,Store_21,Beverages,169,9.16,East
01/01/2024,Store_22,Bakery,172,73.86,West
02/01/2024,Store_22,Bakery,4,55.1,South
03/01/2024,Store_22,Dairy,196,95.4,West
04/01/2024,Store_22,Produce,135,19.13,East
05/01/2024,Store_22,Frozen,46,61,East
06/01/2024,Store_22,Beverages,9,21.95,East
07/01/2024,Store_22,Beverages,161,61.79,West
08/01/2024,Store_22,Dairy,33,72.54,North
09/01/2024,Store_22,Beverages,84,72.51,East
10/01/2024,Store_22,Produce,132,81.69,South
11/01/2024,Store_22,Dairy,65,85.5,East
12/01/2024,Store_22,Produce,106,8.65,West
13/01/2024,Store_22,Dairy,34,34.98,South
14/01/2024,Store_22,Beverages,85,69.03,West
15/01/2024,Store_22,Dairy,88,50.36,North
16/01/2024,Store_22,Bakery,192,19.88,North
17/01/2024,Store_22,Frozen,153,55.72,West
18/01/2024,Store_22,Beverages,55,41.34,East
19/01/2024,Store_22,Frozen,137,39.61,South
20/01/2024,Store_22,Beverages,17,81.17,East
21/01/2024,Store_22,Frozen,149,41.35,West
22/01/2024,Store_22,Bakery,188,3.62,West
23/01/2024,Store_22,Frozen,141,6.75,East
24/01/2024,Store_22,Dairy,131,85.77,South
25/01/2024,Store_22,Frozen,196,96.1,South
26/01/2024,Store_22,Beverages,4,69.15,South
27/01/2024,Store_22,Produce,7,37.07,South
28/01/2024,Store_22,Frozen,26,93.92,South
29/01/2024,Store_22,Frozen,24,66.62,North
30/01/2024,Store_22,Frozen,10,84.59,North
31/01/2024,Store_22,Beverages,13,76.82,West
01/02/2024,Store_22,Frozen,125,38.53,North
02/02/2024,Store_22,Beverages,172,48.39,South
03/02/2024,Store_22,Beverages,39,19.43,South
04/02/2024,Store_22,Produce,147,29.91,South
05/02/2024,Store_22,Dairy,179,78.03,West
06/02/2024,Store_22,Beverages,19,89.5,West
07/02/2024,Store_22,Bakery,76,72.72,East
08/02/2024,Store_22,Frozen,52,47.05,North
09/02/2024,Store_22,Bakery,175,9.56,North
10/02/2024,Store_22,Frozen,120,6.64,East
11/02/2024,Store_22,Produce,158,38.06,East
12/02/2024,Store_22,Beverages,46,46.92,North
13/02/2024,Store_22,Dairy,149,61.3,South
14/02/2024,Store_22,Beverages,75,1.64,North
15/02/2024,Store_22,Frozen,124,98.98,South
16/02/2024,Store_22,Dairy,48,37.03,West
17/02/2024,Store_22,Beverages,62,84.96,North
18/02/2024,Store_22,Dairy,58,53.96,North
19/02/2024,Store_22,Frozen,18,13.91,West
20/02/2024,Store_22,Produce,108,79.96,West
21/02/2024,Store_22,Produce,187,71.27,West
22/02/2024,Store_22,Beverages,48,53.22,West
23/02/2024,Store_22,Bakery,63,51.94,West
24/02/2024,Store_22,Frozen,12,9.66,East
25/02/2024,Store_22,Beverages,34,65.93,East
26/02/2024,Store_22,Beverages,189,91.21,West
27/02/2024,Store_22,Produce,102,10.23,West
28/02/2024,Store_22,Dairy,87,27.09,West
29/02/2024,Store_22,Frozen,181,90.33,West
01/03/2024,Store_22,Dairy,25,29.15,South
02/03/2024,Store_22,Frozen,190,65.74,South
03/03/2024,Store_22,Bakery,132,53.95,West
04/03/2024,Store_22,Produce,141,60.04,West
05/03/2024,Store_22,Bakery,170,42.16,North
06/03/2024,Store_22,Beverages,49,30.7,West
07/03/2024,Store_22,Produce,78,5.8,West
08/03/2024,Store_22,Beverages,184,74.68,East
09/03/2024,Store_22,Bakery,175,74.86,South
10/03/2024,Store_22,Frozen,136,67.4,West
11/03/2024,Store_22,Beverages,55,64.72,South
12/03/2024,Store_22,Dairy,18,25.13,South
13/03/2024,Store_22,Frozen,35,3.21,North
14/03/2024,Store_22,Frozen,160,81.06,South
15/03/2024,Store_22,Bakery,152,49.62,South
16/03/2024,Store_22,Bakery,7,31.38,West
17/03/2024,Store_22,Produce,13,11.09,East
18/03/2024,Store_22,Produce,126,7.21,West
19/03/2024,Store_22,Dairy,112,35.54,West
20/03/2024,Store_22,Frozen,69,80.67,East
21/03/2024,Store_22,Dairy,100,91.95,East
22/03/2024,Store_22,Dairy,90,89.78,North
23/03/2024,Store_22,Bakery,42,92.08,East
24/03/2024,Store_22,Dairy,109,90.86,West
25/03/2024,Store_22,Dairy,159,53.2,East
26/03/2024,Store_22,Beverages,110,22.72,East
27/03/2024,Store_22,Produce,26,80.01,East
28/03/2024,Store_22,Produce,76,22.16,South
29/03/2024,Store_22,Frozen,32,27.45,North
30/03/2024,Store_22,Produce,91,24.09,South
31/03/2024,Store_22,Frozen,125,51.98,South
01/01/2024,Store_23,Beverages,126,32.86,North
02/01/2024,Store_23,Produce,52,16.26,South
03/01/2024,Store_23,Beverages,148,45.86,East
04/01/2024,Store_23,Produce,103,87.52,North
05/01/2024,Store_23,Produce,105,57.48,South
06/01/2024,Store_23,Beverages,168,87.96,West
07/01/2024,Store_23,Dairy,187,20.39,South
08/01/2024,Store_23,Dairy,14,17.53,West
09/01/2024,Store_23,Dairy,172,57.98,East
10/01/2024,Store_23,Dairy,104,46.87,West
11/01/2024,Store_23,Produce,117,66.36,South
12/01/2024,Store_23,Bakery,48,79.67,South
13/01/2024,Store_23,Beverages,93,75.38,South
14/01/2024,Store_23,Bakery,171,94.28,North
15/01/2024,Store_23,Bakery,144,40.43,North
16/01/2024,Store_23,Frozen,110,21.43,South
17/01/2024,Store_23,Dairy,163,55.54,South
18/01/2024,Store_23,Produce,53,11.96,East
19/01/2024,Store_23,Dairy,162,29.6,North
20/01/2024,Store_23,Dairy,3,21.58,North
21/01/2024,Store_23,Bakery,68,40.26,North
22/01/2024,Store_23,Frozen,133,12.01,West
23/01/2024,Store_23,Dairy,138,4.15,South
24/01/2024,Store_23,Beverages,52,66.02,East
25/01/2024,Store_23,Beverages,157,61.41,East
26/01/2024,Store_23,Dairy,96,71.13,South
27/01/2024,Store_23,Bakery,31,66.38,South
28/01/2024,Store_23,Bakery,66,12.32,East
29/01/2024,Store_23,Produce,91,29.82,West
30/01/2024,Store_23,Frozen,69,13.82,East
31/01/2024,Store_23,Bakery,165,84.45,West
01/02/2024,Store_23,Produce,155,74.94,West
02/02/2024,Store_23,Beverages,87,20.95,North
03/02/2024,Store_23,Beverages,33,34.79,South
04/02/2024,Store_23,Beverages,68,96.69,North
05/02/2024,Store_23,Dairy,187,59.82,West
06/02/2024,Store_23,Frozen,192,80.31,East
07/02/2024,Store_23,Produce,88,27.19,North
08/02/2024,Store_23,Frozen,172,21.8,East
09/02/2024,Store_23,Dairy,95,78.61,West
10/02/2024,Store_23,Produce,108,68.9,East
11/02/2024,Store_23,Produce,177,68.42,North
12/02/2024,Store_23,Bakery,53,55.71,West
13/02/2024,Store_23,Frozen,74,56.79,South
14/02/2024,Store_23,Frozen,49,73.83,North
15/02/2024,Store_23,Bakery,113,27.73,North
16/02/2024,Store_23,Beverages,114,35.92,South
17/02/2024,Store_23,Dairy,194,87.29,West
18/02/2024,Store_23,Frozen,95,31.58,South
19/02/2024,Store_23,Bakery,191,55.08,North
20/02/2024,Store_23,Produce,25,70.56,West
21/02/2024,Store_23,Bakery,132,99.99,East
22/02/2024,Store_23,Beverages,179,44.09,North
23/02/2024,Store_23,Dairy,139,43.38,East
24/02/2024,Store_23,Beverages,145,84.42,South
25/02/2024,Store_23,Produce,108,80.74,West
26/02/2024,Store_23,Produce,194,73.38,South
27/02/2024,Store_23,Produce,198,46.86,East
28/02/2024,Store_23,Produce,69,33.07,North
29/02/2024,Store_23,Bakery,84,61.26,West
01/03/2024,Store_23,Produce,157,87.75,South
02/03/2024,Store_23,Produce,85,88.49,East
03/03/2024,Store_23,Bakery,119,11.74,East
04/03/2024,Store_23,Produce,72,43.41,North
05/03/2024,Store_23,Beverages,20,47.01,East
06/03/2024,Store_23,Beverages,27,97.78,West
07/03/2024,Store_23,Frozen,8,68.12,East
08/03/2024,Store_23,Beverages,85,41.32,North
09/03/2024,Store_23,Dairy,61,3.58,South
10/03/2024,Store_23,Dairy,156,56.97,West
11/03/2024,Store_23,Dairy,198,10.51,South
12/03/2024,Store_23,Bakery,3,83.61,South
13/03/2024,Store_23,Beverages,197,75.5,East
14/03/2024,Store_23,Dairy,7,46.59,East
15/03/2024,Store_23,Frozen,188,43.49,North
16/03/2024,Store_23,Bakery,4,89.84,East
17/03/2024,Store_23,Frozen,133,29.56,East
18/03/2024,Store_23,Beverages,139,25.65,South
19/03/2024,Store_23,Produce,125,93.98,West
20/03/2024,Store_23,Frozen,15,81.12,East
21/03/2024,Store_23,Produce,192,82.24,West
22/03/2024,Store_23,Bakery,13,20.32,East
23/03/2024,Store_23,Frozen,118,15.19,East
24/03/2024,Store_23,Frozen,7,3.58,North
25/03/2024,Store_23,Bakery,104,24.47,East
26/03/2024,Store_23,Bakery,6,77.64,North
27/03/2024,Store_23,Dairy,184,24.76,South
28/03/2024,Store_23,Beverages,64,73.18,West
29/03/2024,Store_23,Frozen,178,25.94,East
30/03/2024,Store_23,Frozen,30,40.13,North
31/03/2024,Store_23,Bakery,22,98.33,South
01/01/2024,Store_24,Bakery,153,25.24,East
02/01/2024,Store_24,Beverages,156,38.26,North
03/01/2024,Store_24,Bakery,118,30.81,North
04/01/2024,Store_24,Produce,84,11.85,South
05/01/2024,Store_24,Produce,167,49.5,East
06/01/2024,Store_24,Produce,195,38.49,East
07/01/2024,Store_24,Produce,133,69.79,West
08/01/2024,Store_24,Beverages,193,81.94,East
09/01/2024,Store_24,Frozen,143,54.88,North
10/01/2024,Store_24,Produce,90,4.19,West
11/01/2024,Store_24,Bakery,195,62.27,West
12/01/2024,Store_24,Produce,168,6.48,East
13/01/2024,Store_24,Beverages,121,62.02,West
14/01/2024,Store_24,Bakery,106,68.82,North
15/01/2024,Store_24,Produce,69,20.58,North
16/01/2024,Store_24,Frozen,95,82.12,South
17/01/2024,Store_24,Bakery,77,91.2,North
18/01/2024,Store_24,Bakery,171,81.5,South
19/01/2024,Store_24,Frozen,1,31.21,West
20/01/2024,Store_24,Bakery,150,59.08,South
21/01/2024,Store_24,Produce,62,91.57,East
22/01/2024,Store_24,Bakery,154,32.75,South
23/01/2024,Store_24,Produce,18,82.18,East
24/01/2024,Store_24,Frozen,48,1.94,West
25/01/2024,Store_24,Dairy,137,1.36,South
26/01/2024,Store_24,Frozen,1,76.21,North
27/01/2024,Store_24,Produce,137,76.38,East
28/01/2024,Store_24,Beverages,151,79.11,West
29/01/2024,Store_24,Frozen,107,93.07,North
30/01/2024,Store_24,Beverages,173,12.67,East
31/01/2024,Store_24,Beverages,130,23.97,West
01/02/2024,Store_24,Produce,142,90.47,West
02/02/2024,Store_24,Produce,38,18.55,North
03/02/2024,Store_24,Dairy,40,68.54,West
04/02/2024,Store_24,Bakery,191,53.52,South
